"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","EMP","MEN","PC_WKGPOP","A","1997",78.1301,
"NZL","EMP","MEN","PC_WKGPOP","A","1998",76.74043,
"NZL","EMP","MEN","PC_WKGPOP","A","1999",76.82855,
"NZL","EMP","MEN","PC_WKGPOP","A","2000",77.81937,
"NZL","EMP","MEN","PC_WKGPOP","A","2001",78.60305,
"NZL","EMP","MEN","PC_WKGPOP","A","2002",79.47412,
"NZL","EMP","MEN","PC_WKGPOP","A","2003",79.19378,
"NZL","EMP","MEN","PC_WKGPOP","A","2004",80.62523,
"NZL","EMP","MEN","PC_WKGPOP","A","2005",81.32878,
"NZL","EMP","MEN","PC_WKGPOP","A","2006",81.90263,
"NZL","EMP","MEN","PC_WKGPOP","A","2007",81.97909,
"NZL","EMP","MEN","PC_WKGPOP","A","2008",80.91741,
"NZL","EMP","MEN","PC_WKGPOP","A","2009",78.63146,
"NZL","EMP","MEN","PC_WKGPOP","A","2010",78.21034,
"NZL","EMP","MEN","PC_WKGPOP","A","2011",78.25694,
"NZL","EMP","MEN","PC_WKGPOP","A","2012",77.42826,
"NZL","EMP","MEN","PC_WKGPOP","A","2013",78.25075,
"NZL","EMP","MEN","PC_WKGPOP","A","2014",79.69205,
"NZL","EMP","MEN","PC_WKGPOP","A","2015",79.61133,
"NZL","EMP","MEN","PC_WKGPOP","A","2016",80.68649,
"NZL","EMP","MEN","PC_WKGPOP","A","2017",81.88258,
"NZL","EMP","MEN","PC_WKGPOP","A","2018",82.05982,
"NZL","EMP","TOT","PC_WKGPOP","A","1986",72.15318,
"NZL","EMP","TOT","PC_WKGPOP","A","1987",71.97916,
"NZL","EMP","TOT","PC_WKGPOP","A","1988",69.43733,
"NZL","EMP","TOT","PC_WKGPOP","A","1989",67.16886,
"NZL","EMP","TOT","PC_WKGPOP","A","1990",67.10247,
"NZL","EMP","TOT","PC_WKGPOP","A","1991",65.26609,
"NZL","EMP","TOT","PC_WKGPOP","A","1992",64.92945,
"NZL","EMP","TOT","PC_WKGPOP","A","1993",65.62728,
"NZL","EMP","TOT","PC_WKGPOP","A","1994",67.49545,
"NZL","EMP","TOT","PC_WKGPOP","A","1995",69.65571,
"NZL","EMP","TOT","PC_WKGPOP","A","1996",70.60989,
"NZL","EMP","TOT","PC_WKGPOP","A","1997",70.1252,
"NZL","EMP","TOT","PC_WKGPOP","A","1998",69.07514,
"NZL","EMP","TOT","PC_WKGPOP","A","1999",69.55356,
"NZL","EMP","TOT","PC_WKGPOP","A","2000",70.33273,
"NZL","EMP","TOT","PC_WKGPOP","A","2001",71.37629,
"NZL","EMP","TOT","PC_WKGPOP","A","2002",72.09379,
"NZL","EMP","TOT","PC_WKGPOP","A","2003",72.15541,
"NZL","EMP","TOT","PC_WKGPOP","A","2004",73.16463,
"NZL","EMP","TOT","PC_WKGPOP","A","2005",74.21869,
"NZL","EMP","TOT","PC_WKGPOP","A","2006",74.76726,
"NZL","EMP","TOT","PC_WKGPOP","A","2007",75.13127,
"NZL","EMP","TOT","PC_WKGPOP","A","2008",74.59267,
"NZL","EMP","TOT","PC_WKGPOP","A","2009",72.80039,
"NZL","EMP","TOT","PC_WKGPOP","A","2010",72.21104,
"NZL","EMP","TOT","PC_WKGPOP","A","2011",72.52215,
"NZL","EMP","TOT","PC_WKGPOP","A","2012",71.97592,
"NZL","EMP","TOT","PC_WKGPOP","A","2013",72.84322,
"NZL","EMP","TOT","PC_WKGPOP","A","2014",74.23936,
"NZL","EMP","TOT","PC_WKGPOP","A","2015",74.28225,
"NZL","EMP","TOT","PC_WKGPOP","A","2016",75.57175,
"NZL","EMP","TOT","PC_WKGPOP","A","2017",76.87572,
"NZL","EMP","TOT","PC_WKGPOP","A","2018",77.47878,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1986",60.03099,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1987",60.81526,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1988",59.30854,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1989",57.2669,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1990",58.2736,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1991",57.20226,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1992",57.09541,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1993",57.59732,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1994",59.46467,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1995",61.3074,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1996",62.8597,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1997",62.3109,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1998",61.62626,
"NZL","EMP","WOMEN","PC_WKGPOP","A","1999",62.51413,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2000",63.11581,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2001",64.43063,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2002",65.0013,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2003",65.39778,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2004",66.01495,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2005",67.42239,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2006",67.96184,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2007",68.6088,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2008",68.58507,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2009",67.26923,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2010",66.52753,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2011",67.09675,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2012",66.82897,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2013",67.7365,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2014",69.06232,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2015",69.19184,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2016",70.64326,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2017",72.03442,
"NZL","EMP","WOMEN","PC_WKGPOP","A","2018",73.03397,
"NOR","EMP","MEN","THND_PER","A","1956",993,
"NOR","EMP","MEN","THND_PER","A","1957",993,
"NOR","EMP","MEN","THND_PER","A","1958",983,
"NOR","EMP","MEN","THND_PER","A","1959",983,
"NOR","EMP","MEN","THND_PER","A","1960",990,
"NOR","EMP","MEN","THND_PER","A","1961",999,
"NOR","EMP","MEN","THND_PER","A","1962",1000,
"NOR","EMP","MEN","THND_PER","A","1963",998,
"NOR","EMP","MEN","THND_PER","A","1964",1004,
"NOR","EMP","MEN","THND_PER","A","1965",1008,
"NOR","EMP","MEN","THND_PER","A","1966",1015,
"NOR","EMP","MEN","THND_PER","A","1967",1022,
"NOR","EMP","MEN","THND_PER","A","1968",1021,
"NOR","EMP","MEN","THND_PER","A","1969",1024,
"NOR","EMP","MEN","THND_PER","A","1970",1036,
"NOR","EMP","MEN","THND_PER","A","1972",1039,
"NOR","EMP","MEN","THND_PER","A","1973",1041,
"NOR","EMP","MEN","THND_PER","A","1974",1048,
"NOR","EMP","MEN","THND_PER","A","1975",1057,
"NOR","EMP","MEN","THND_PER","A","1976",1082,
"NOR","EMP","MEN","THND_PER","A","1977",1100,
"NOR","EMP","MEN","THND_PER","A","1978",1106,
"NOR","EMP","MEN","THND_PER","A","1979",1100,
"NOR","EMP","MEN","THND_PER","A","1980",1100,
"NOR","EMP","MEN","THND_PER","A","1981",1108,
"NOR","EMP","MEN","THND_PER","A","1982",1105,
"NOR","EMP","MEN","THND_PER","A","1983",1092,
"NOR","EMP","MEN","THND_PER","A","1984",1100,
"NOR","EMP","MEN","THND_PER","A","1985",1119,
"NOR","EMP","MEN","THND_PER","A","1986",1139,
"NOR","EMP","MEN","THND_PER","A","1987",1152,
"NOR","EMP","MEN","THND_PER","A","1988",1139,
"NOR","EMP","MEN","THND_PER","A","1989",1102,
"NOR","EMP","MEN","THND_PER","A","1990",1078,
"NOR","EMP","MEN","THND_PER","A","1991",1059,
"NOR","EMP","MEN","THND_PER","A","1992",1056,
"NOR","EMP","MEN","THND_PER","A","1993",1052,
"NOR","EMP","MEN","THND_PER","A","1994",1071,
"NOR","EMP","MEN","THND_PER","A","1995",1095,
"NOR","EMP","MEN","THND_PER","A","1996",1127,
"NOR","EMP","MEN","THND_PER","A","1997",1157,
"NOR","EMP","MEN","THND_PER","A","1998",1183,
"NOR","EMP","MEN","THND_PER","A","1999",1184,"B"
"NOR","EMP","MEN","THND_PER","A","2000",1198.025,
"NOR","EMP","MEN","THND_PER","A","2001",1201.75,
"NOR","EMP","MEN","THND_PER","A","2002",1199.625,
"NOR","EMP","MEN","THND_PER","A","2003",1186.85,
"NOR","EMP","MEN","THND_PER","A","2004",1192.125,"B"
"NOR","EMP","MEN","THND_PER","A","2005",1204.4,"B"
"NOR","EMP","MEN","THND_PER","A","2006",1242.75,
"NOR","EMP","MEN","THND_PER","A","2007",1281.45,
"NOR","EMP","MEN","THND_PER","A","2008",1323.05,
"NOR","EMP","MEN","THND_PER","A","2009",1309.25,
"NOR","EMP","MEN","THND_PER","A","2010",1314.75,
"NOR","EMP","MEN","THND_PER","A","2011",1331.775,
"NOR","EMP","MEN","THND_PER","A","2012",1362.25,
"NOR","EMP","MEN","THND_PER","A","2013",1371.1,
"NOR","EMP","MEN","THND_PER","A","2014",1383.65,
"NOR","EMP","MEN","THND_PER","A","2015",1394.725,
"NOR","EMP","MEN","THND_PER","A","2016",1387.425,
"NOR","EMP","MEN","THND_PER","A","2017",1391.775,
"NOR","EMP","MEN","THND_PER","A","2018",1420.625,
"NOR","EMP","TOT","THND_PER","A","1956",1398,
"NOR","EMP","TOT","THND_PER","A","1957",1399,
"NOR","EMP","TOT","THND_PER","A","1958",1383,
"NOR","EMP","TOT","THND_PER","A","1959",1383,
"NOR","EMP","TOT","THND_PER","A","1960",1395,
"NOR","EMP","TOT","THND_PER","A","1961",1411,
"NOR","EMP","TOT","THND_PER","A","1962",1418,
"NOR","EMP","TOT","THND_PER","A","1963",1418,
"NOR","EMP","TOT","THND_PER","A","1964",1428,
"NOR","EMP","TOT","THND_PER","A","1965",1435,
"NOR","EMP","TOT","THND_PER","A","1966",1443,
"NOR","EMP","TOT","THND_PER","A","1967",1458,
"NOR","EMP","TOT","THND_PER","A","1968",1463,
"NOR","EMP","TOT","THND_PER","A","1969",1474,
"NOR","EMP","TOT","THND_PER","A","1970",1497,
"NOR","EMP","TOT","THND_PER","A","1972",1640,
"NOR","EMP","TOT","THND_PER","A","1973",1646,
"NOR","EMP","TOT","THND_PER","A","1974",1651,
"NOR","EMP","TOT","THND_PER","A","1975",1698,
"NOR","EMP","TOT","THND_PER","A","1976",1779,
"NOR","EMP","TOT","THND_PER","A","1977",1815,
"NOR","EMP","TOT","THND_PER","A","1978",1846,
"NOR","EMP","TOT","THND_PER","A","1979",1862,
"NOR","EMP","TOT","THND_PER","A","1980",1875,
"NOR","EMP","TOT","THND_PER","A","1981",1904,
"NOR","EMP","TOT","THND_PER","A","1982",1910,
"NOR","EMP","TOT","THND_PER","A","1983",1910,
"NOR","EMP","TOT","THND_PER","A","1984",1939,
"NOR","EMP","TOT","THND_PER","A","1985",1984,
"NOR","EMP","TOT","THND_PER","A","1986",2053,
"NOR","EMP","TOT","THND_PER","A","1987",2090,
"NOR","EMP","TOT","THND_PER","A","1988",2079,
"NOR","EMP","TOT","THND_PER","A","1989",2014,
"NOR","EMP","TOT","THND_PER","A","1990",1992,
"NOR","EMP","TOT","THND_PER","A","1991",1973,
"NOR","EMP","TOT","THND_PER","A","1992",1970,
"NOR","EMP","TOT","THND_PER","A","1993",1970,
"NOR","EMP","TOT","THND_PER","A","1994",2003,
"NOR","EMP","TOT","THND_PER","A","1995",2047,
"NOR","EMP","TOT","THND_PER","A","1996",2104,
"NOR","EMP","TOT","THND_PER","A","1997",2166,
"NOR","EMP","TOT","THND_PER","A","1998",2219,
"NOR","EMP","TOT","THND_PER","A","1999",2233,"B"
"NOR","EMP","TOT","THND_PER","A","2000",2255.025,
"NOR","EMP","TOT","THND_PER","A","2001",2265.3,
"NOR","EMP","TOT","THND_PER","A","2002",2275.525,
"NOR","EMP","TOT","THND_PER","A","2003",2257.625,
"NOR","EMP","TOT","THND_PER","A","2004",2266.5,"B"
"NOR","EMP","TOT","THND_PER","A","2005",2282.625,"B"
"NOR","EMP","TOT","THND_PER","A","2006",2352.975,
"NOR","EMP","TOT","THND_PER","A","2007",2434.15,
"NOR","EMP","TOT","THND_PER","A","2008",2513.7,
"NOR","EMP","TOT","THND_PER","A","2009",2499.475,
"NOR","EMP","TOT","THND_PER","A","2010",2500.775,
"NOR","EMP","TOT","THND_PER","A","2011",2535.525,
"NOR","EMP","TOT","THND_PER","A","2012",2585.425,
"NOR","EMP","TOT","THND_PER","A","2013",2601.6,
"NOR","EMP","TOT","THND_PER","A","2014",2626.6,
"NOR","EMP","TOT","THND_PER","A","2015",2641,
"NOR","EMP","TOT","THND_PER","A","2016",2638.175,
"NOR","EMP","TOT","THND_PER","A","2017",2643.875,
"NOR","EMP","TOT","THND_PER","A","2018",2685.875,
"NOR","EMP","WOMEN","THND_PER","A","1956",405,
"NOR","EMP","WOMEN","THND_PER","A","1957",406,
"NOR","EMP","WOMEN","THND_PER","A","1958",400,
"NOR","EMP","WOMEN","THND_PER","A","1959",400,
"NOR","EMP","WOMEN","THND_PER","A","1960",405,
"NOR","EMP","WOMEN","THND_PER","A","1961",412,
"NOR","EMP","WOMEN","THND_PER","A","1962",418,
"NOR","EMP","WOMEN","THND_PER","A","1963",420,
"NOR","EMP","WOMEN","THND_PER","A","1964",424,
"NOR","EMP","WOMEN","THND_PER","A","1965",427,
"NOR","EMP","WOMEN","THND_PER","A","1966",428,
"NOR","EMP","WOMEN","THND_PER","A","1967",436,
"NOR","EMP","WOMEN","THND_PER","A","1968",442,
"NOR","EMP","WOMEN","THND_PER","A","1969",450,
"NOR","EMP","WOMEN","THND_PER","A","1970",461,
"NOR","EMP","WOMEN","THND_PER","A","1972",601,
"NOR","EMP","WOMEN","THND_PER","A","1973",605,
"NOR","EMP","WOMEN","THND_PER","A","1974",603,
"NOR","EMP","WOMEN","THND_PER","A","1975",641,
"NOR","EMP","WOMEN","THND_PER","A","1976",697,
"NOR","EMP","WOMEN","THND_PER","A","1977",716,
"NOR","EMP","WOMEN","THND_PER","A","1978",740,
"NOR","EMP","WOMEN","THND_PER","A","1979",762,
"NOR","EMP","WOMEN","THND_PER","A","1980",775,
"NOR","EMP","WOMEN","THND_PER","A","1981",796,
"NOR","EMP","WOMEN","THND_PER","A","1982",805,
"NOR","EMP","WOMEN","THND_PER","A","1983",818,
"NOR","EMP","WOMEN","THND_PER","A","1984",839,
"NOR","EMP","WOMEN","THND_PER","A","1985",865,
"NOR","EMP","WOMEN","THND_PER","A","1986",914,
"NOR","EMP","WOMEN","THND_PER","A","1987",938,
"NOR","EMP","WOMEN","THND_PER","A","1988",941,
"NOR","EMP","WOMEN","THND_PER","A","1989",912,
"NOR","EMP","WOMEN","THND_PER","A","1990",914,
"NOR","EMP","WOMEN","THND_PER","A","1991",913,
"NOR","EMP","WOMEN","THND_PER","A","1992",913,
"NOR","EMP","WOMEN","THND_PER","A","1993",918,
"NOR","EMP","WOMEN","THND_PER","A","1994",931,
"NOR","EMP","WOMEN","THND_PER","A","1995",952,
"NOR","EMP","WOMEN","THND_PER","A","1996",977,
"NOR","EMP","WOMEN","THND_PER","A","1997",1009,
"NOR","EMP","WOMEN","THND_PER","A","1998",1037,
"NOR","EMP","WOMEN","THND_PER","A","1999",1050,"B"
"NOR","EMP","WOMEN","THND_PER","A","2000",1056.975,
"NOR","EMP","WOMEN","THND_PER","A","2001",1063.525,
"NOR","EMP","WOMEN","THND_PER","A","2002",1075.875,
"NOR","EMP","WOMEN","THND_PER","A","2003",1070.775,
"NOR","EMP","WOMEN","THND_PER","A","2004",1074.375,"B"
"NOR","EMP","WOMEN","THND_PER","A","2005",1078.25,"B"
"NOR","EMP","WOMEN","THND_PER","A","2006",1110.25,
"NOR","EMP","WOMEN","THND_PER","A","2007",1152.7,
"NOR","EMP","WOMEN","THND_PER","A","2008",1190.625,
"NOR","EMP","WOMEN","THND_PER","A","2009",1190.175,
"NOR","EMP","WOMEN","THND_PER","A","2010",1186.025,
"NOR","EMP","WOMEN","THND_PER","A","2011",1203.75,
"NOR","EMP","WOMEN","THND_PER","A","2012",1223.175,
"NOR","EMP","WOMEN","THND_PER","A","2013",1230.45,
"NOR","EMP","WOMEN","THND_PER","A","2014",1242.95,
"NOR","EMP","WOMEN","THND_PER","A","2015",1246.275,
"NOR","EMP","WOMEN","THND_PER","A","2016",1250.725,
"NOR","EMP","WOMEN","THND_PER","A","2017",1252.1,
"NOR","EMP","WOMEN","THND_PER","A","2018",1265.225,
"NOR","EMP","MEN","PC_WKGPOP","A","2000",81.3,
"NOR","EMP","MEN","PC_WKGPOP","A","2001",80.7,
"NOR","EMP","MEN","PC_WKGPOP","A","2002",79.9,
"NOR","EMP","MEN","PC_WKGPOP","A","2003",78.325,
"NOR","EMP","MEN","PC_WKGPOP","A","2004",77.925,"B"
"NOR","EMP","MEN","PC_WKGPOP","A","2005",77.85,"B"
"NOR","EMP","MEN","PC_WKGPOP","A","2006",78.425,
"NOR","EMP","MEN","PC_WKGPOP","A","2007",79.525,
"NOR","EMP","MEN","PC_WKGPOP","A","2008",80.475,
"NOR","EMP","MEN","PC_WKGPOP","A","2009",78.325,
"NOR","EMP","MEN","PC_WKGPOP","A","2010",77.25,
"NOR","EMP","MEN","PC_WKGPOP","A","2011",77.125,
"NOR","EMP","MEN","PC_WKGPOP","A","2012",77.65,
"NOR","EMP","MEN","PC_WKGPOP","A","2013",77.275,
"NOR","EMP","MEN","PC_WKGPOP","A","2014",77,
"NOR","EMP","MEN","PC_WKGPOP","A","2015",76.525,
"NOR","EMP","MEN","PC_WKGPOP","A","2016",75.7,
"NOR","EMP","MEN","PC_WKGPOP","A","2017",75.575,
"NOR","EMP","MEN","PC_WKGPOP","A","2018",76.9,
"NOR","EMP","TOT","PC_WKGPOP","A","2000",77.5,
"NOR","EMP","TOT","PC_WKGPOP","A","2001",77.175,
"NOR","EMP","TOT","PC_WKGPOP","A","2002",76.825,
"NOR","EMP","TOT","PC_WKGPOP","A","2003",75.5,
"NOR","EMP","TOT","PC_WKGPOP","A","2004",75.125,"B"
"NOR","EMP","TOT","PC_WKGPOP","A","2005",74.825,"B"
"NOR","EMP","TOT","PC_WKGPOP","A","2006",75.375,
"NOR","EMP","TOT","PC_WKGPOP","A","2007",76.825,
"NOR","EMP","TOT","PC_WKGPOP","A","2008",77.95,
"NOR","EMP","TOT","PC_WKGPOP","A","2009",76.425,
"NOR","EMP","TOT","PC_WKGPOP","A","2010",75.3,
"NOR","EMP","TOT","PC_WKGPOP","A","2011",75.3,
"NOR","EMP","TOT","PC_WKGPOP","A","2012",75.75,
"NOR","EMP","TOT","PC_WKGPOP","A","2013",75.425,
"NOR","EMP","TOT","PC_WKGPOP","A","2014",75.225,
"NOR","EMP","TOT","PC_WKGPOP","A","2015",74.8,
"NOR","EMP","TOT","PC_WKGPOP","A","2016",74.3,
"NOR","EMP","TOT","PC_WKGPOP","A","2017",74,
"NOR","EMP","TOT","PC_WKGPOP","A","2018",74.8,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2000",73.65,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2001",73.575,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2002",73.675,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2003",72.55,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2004",72.25,"B"
"NOR","EMP","WOMEN","PC_WKGPOP","A","2005",71.75,"B"
"NOR","EMP","WOMEN","PC_WKGPOP","A","2006",72.25,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2007",73.975,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2008",75.375,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2009",74.4,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2010",73.25,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2011",73.375,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2012",73.75,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2013",73.475,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2014",73.35,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2015",72.95,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2016",72.825,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2017",72.4,
"NOR","EMP","WOMEN","PC_WKGPOP","A","2018",72.65,
"POL","EMP","MEN","THND_PER","A","1992",8337,"B"
"POL","EMP","MEN","THND_PER","A","1993",8167,
"POL","EMP","MEN","THND_PER","A","1994",8008,
"POL","EMP","MEN","THND_PER","A","1995",8095,
"POL","EMP","MEN","THND_PER","A","1996",8212.7,
"POL","EMP","MEN","THND_PER","A","1997",8401.7,
"POL","EMP","MEN","THND_PER","A","1998",8470.1,
"POL","EMP","MEN","THND_PER","A","1999",8132,"B"
"POL","EMP","MEN","THND_PER","A","2000",8003.775,"B"
"POL","EMP","MEN","THND_PER","A","2001",7796.675,
"POL","EMP","MEN","THND_PER","A","2002",7529.05,"B"
"POL","EMP","MEN","THND_PER","A","2003",7431.75,"B"
"POL","EMP","MEN","THND_PER","A","2004",7564.575,"B"
"POL","EMP","MEN","THND_PER","A","2005",7809.225,
"POL","EMP","MEN","THND_PER","A","2006",8080.65,
"POL","EMP","MEN","THND_PER","A","2007",8402.925,
"POL","EMP","MEN","THND_PER","A","2008",8717.65,
"POL","EMP","MEN","THND_PER","A","2009",8721.575,"B"
"POL","EMP","MEN","THND_PER","A","2010",8565.6,
"POL","EMP","MEN","THND_PER","A","2011",8648.025,
"POL","EMP","MEN","THND_PER","A","2012",8651,
"POL","EMP","MEN","THND_PER","A","2013",8641.15,
"POL","EMP","MEN","THND_PER","A","2014",8777.725,
"POL","EMP","MEN","THND_PER","A","2015",8866.95,
"POL","EMP","MEN","THND_PER","A","2016",8933,
"POL","EMP","MEN","THND_PER","A","2017",9065.675,
"POL","EMP","MEN","THND_PER","A","2018",9077.125,
"POL","EMP","TOT","THND_PER","A","1993",14894,
"POL","EMP","TOT","THND_PER","A","1994",14658,
"POL","EMP","TOT","THND_PER","A","1995",14791,
"POL","EMP","TOT","THND_PER","A","1996",14968.5,
"POL","EMP","TOT","THND_PER","A","1997",15176.75,
"POL","EMP","TOT","THND_PER","A","2000",14525.67,"B"
"POL","EMP","TOT","THND_PER","A","2001",14206.17,
"POL","EMP","TOT","THND_PER","A","2002",13781.92,"B"
"POL","EMP","TOT","THND_PER","A","2003",13616.78,"B"
"POL","EMP","TOT","THND_PER","A","2004",13793.88,"B"
"POL","EMP","TOT","THND_PER","A","2005",14115.58,
"POL","EMP","TOT","THND_PER","A","2006",14593.6,
"POL","EMP","TOT","THND_PER","A","2007",15240.47,
"POL","EMP","TOT","THND_PER","A","2008",15799.85,
"POL","EMP","TOT","THND_PER","A","2009",15868,"B"
"POL","EMP","TOT","THND_PER","A","2010",15473.13,
"POL","EMP","TOT","THND_PER","A","2011",15562.15,
"POL","EMP","TOT","THND_PER","A","2012",15590.67,
"POL","EMP","TOT","THND_PER","A","2013",15568.03,
"POL","EMP","TOT","THND_PER","A","2014",15861.53,
"POL","EMP","TOT","THND_PER","A","2015",16083.85,
"POL","EMP","TOT","THND_PER","A","2016",16196.88,
"POL","EMP","TOT","THND_PER","A","2017",16422.7,
"POL","EMP","TOT","THND_PER","A","2018",16484.05,
"POL","EMP","WOMEN","THND_PER","A","1992",6844,"B"
"POL","EMP","WOMEN","THND_PER","A","1993",6727,
"POL","EMP","WOMEN","THND_PER","A","1994",6653,
"POL","EMP","WOMEN","THND_PER","A","1995",6697,
"POL","EMP","WOMEN","THND_PER","A","1996",6754.8,
"POL","EMP","WOMEN","THND_PER","A","1997",6784.1,
"POL","EMP","WOMEN","THND_PER","A","1998",6883.8,
"POL","EMP","WOMEN","THND_PER","A","1999",6625,"B"
"POL","EMP","WOMEN","THND_PER","A","2000",6521.9,"B"
"POL","EMP","WOMEN","THND_PER","A","2001",6409.5,
"POL","EMP","WOMEN","THND_PER","A","2002",6252.85,"B"
"POL","EMP","WOMEN","THND_PER","A","2003",6185,"B"
"POL","EMP","WOMEN","THND_PER","A","2004",6229.275,"B"
"POL","EMP","WOMEN","THND_PER","A","2005",6306.35,
"POL","EMP","WOMEN","THND_PER","A","2006",6512.95,
"POL","EMP","WOMEN","THND_PER","A","2007",6837.525,
"POL","EMP","WOMEN","THND_PER","A","2008",7082.2,
"POL","EMP","WOMEN","THND_PER","A","2009",7146.45,"B"
"POL","EMP","WOMEN","THND_PER","A","2010",6907.45,
"POL","EMP","WOMEN","THND_PER","A","2011",6914.125,
"POL","EMP","WOMEN","THND_PER","A","2012",6939.675,
"POL","EMP","WOMEN","THND_PER","A","2013",6926.9,
"POL","EMP","WOMEN","THND_PER","A","2014",7083.775,
"POL","EMP","WOMEN","THND_PER","A","2015",7216.9,
"POL","EMP","WOMEN","THND_PER","A","2016",7263.9,
"POL","EMP","WOMEN","THND_PER","A","2017",7357.05,
"POL","EMP","WOMEN","THND_PER","A","2018",7406.925,
"POL","EMP","MEN","PC_WKGPOP","A","2000",61.225,"B"
"POL","EMP","MEN","PC_WKGPOP","A","2001",59.15,
"POL","EMP","MEN","PC_WKGPOP","A","2002",56.9,"B"
"POL","EMP","MEN","PC_WKGPOP","A","2003",56.475,"B"
"POL","EMP","MEN","PC_WKGPOP","A","2004",57.175,"B"
"POL","EMP","MEN","PC_WKGPOP","A","2005",58.85,
"POL","EMP","MEN","PC_WKGPOP","A","2006",60.875,
"POL","EMP","MEN","PC_WKGPOP","A","2007",63.65,
"POL","EMP","MEN","PC_WKGPOP","A","2008",66.3,
"POL","EMP","MEN","PC_WKGPOP","A","2009",66.125,"B"
"POL","EMP","MEN","PC_WKGPOP","A","2010",65.325,
"POL","EMP","MEN","PC_WKGPOP","A","2011",65.975,
"POL","EMP","MEN","PC_WKGPOP","A","2012",66.3,
"POL","EMP","MEN","PC_WKGPOP","A","2013",66.6,
"POL","EMP","MEN","PC_WKGPOP","A","2014",68.2,
"POL","EMP","MEN","PC_WKGPOP","A","2015",69.25,
"POL","EMP","MEN","PC_WKGPOP","A","2016",70.975,
"POL","EMP","MEN","PC_WKGPOP","A","2017",72.8,
"POL","EMP","MEN","PC_WKGPOP","A","2018",73.975,
"POL","EMP","TOT","PC_WKGPOP","A","2000",54.975,"B"
"POL","EMP","TOT","PC_WKGPOP","A","2001",53.35,
"POL","EMP","TOT","PC_WKGPOP","A","2002",51.475,"B"
"POL","EMP","TOT","PC_WKGPOP","A","2003",51.2,"B"
"POL","EMP","TOT","PC_WKGPOP","A","2004",51.65,"B"
"POL","EMP","TOT","PC_WKGPOP","A","2005",52.775,
"POL","EMP","TOT","PC_WKGPOP","A","2006",54.45,
"POL","EMP","TOT","PC_WKGPOP","A","2007",57.025,
"POL","EMP","TOT","PC_WKGPOP","A","2008",59.225,
"POL","EMP","TOT","PC_WKGPOP","A","2009",59.375,"B"
"POL","EMP","TOT","PC_WKGPOP","A","2010",58.95,
"POL","EMP","TOT","PC_WKGPOP","A","2011",59.3,
"POL","EMP","TOT","PC_WKGPOP","A","2012",59.675,
"POL","EMP","TOT","PC_WKGPOP","A","2013",60,
"POL","EMP","TOT","PC_WKGPOP","A","2014",61.675,
"POL","EMP","TOT","PC_WKGPOP","A","2015",62.925,
"POL","EMP","TOT","PC_WKGPOP","A","2016",64.5,
